,ambiguity,score
363,0.7704918032786885,0.6411803884299546
364,3.0,0.5618779698099369
365,5.235294117647059,0.9048374180359595
366,6.0,0.7788007830714049
367,2.0,0.6592406302004438
368,3.5,0.7046880897187134
369,1.6666666666666667,0.44683961336020994
370,4.636363636363637,0.0
371,1.3333333333333333,0.6283572124151869
372,1.6666666666666667,0.7165313105737893
373,2.6666666666666665,0.4723665527410147
374,1.3513513513513513,0.8464817248906141
375,6.25,0.6703200460356393
376,3.0625,0.513417119032592
377,1.5714285714285714,0.6065306597126334
378,2.5,0.0
379,5.0,0.42437284567695
380,7.4,0.6065306597126334
381,1.3333333333333333,0.6065306597126334
382,1.0,0.8607079764250578
383,1.75,0.8668778997501816
384,1.0,0.8668778997501816
385,2.257142857142857,0.6951439283988787
386,1.84375,0.5114760358329056
387,1.2222222222222223,0.0
388,1.1818181818181819,0.7788007830714049
389,1.0,0.8106843242768653
390,3.8333333333333335,0.7408182206817179
391,1.9,0.8187307530779818
392,1.8333333333333333,0.0
393,5.333333333333333,0.8725252928694238
394,1.625,0.5352614285189903
395,4.2,0.7613003866968737
396,2.2857142857142856,0.751477293075286
397,1.0,0.6930406200864415
398,1.0,0.7788007830714049
399,6.333333333333333,0.7254322068880292
400,1.4285714285714286,0.0
401,2.2,0.0
402,1.25,0.8129378710590667
403,2.111111111111111,0.569782824730923
404,1.0,0.6996725373751304
405,1.0,0.6065306597126334
406,11.333333333333334,0.6376281516217733
407,2.6666666666666665,0.751477293075286
408,6.25,0.6065306597126334
409,1.25,0.7744861083592838
410,4.230769230769231,0.942873143854875
411,2.769230769230769,0.0
412,3.875,0.9048374180359595
413,2.933333333333333,0.8371284313607636
414,2.375,0.6065306597126334
415,1.0,0.6440364210831413
416,3.3333333333333335,0.7165313105737893
417,3.4,0.7788007830714049
418,4.2,0.6065306597126334
419,1.2,0.8607079764250578
420,1.4,0.8668778997501816
421,3.142857142857143,0.8725252928694238
422,8.5,0.7788007830714049
423,4.375,0.4783081925340841
424,1.6666666666666667,0.6685812142077141
425,1.0,0.8290291181804004
426,2.375,0.8464817248906141
427,1.0,0.7788007830714049
428,2.3333333333333335,0.8772595476606083
429,4.2,0.44374731008107987
430,3.5,0.7274705090242836
431,1.0,0.8232919154257804
432,1.0,0.7788007830714049
433,7.0,0.6065306597126334
434,1.25,0.8861410690724997
435,7.4,0.6642538428642953
436,3.3333333333333335,0.7316156289466418
437,4.666666666666667,0.0
438,10.19047619047619,0.8187307530779818
439,4.444444444444445,0.5795782787848095
440,13.333333333333334,0.7408182206817179
441,1.619047619047619,0.7574651283969664
442,1.75,0.7408182206817179
443,13.346153846153847,0.7046880897187134
444,2.0,0.6211451576154515
445,1.0,0.7828961327286179
446,3.0,0.6065306597126334
447,2.3333333333333335,0.5929013373120886
448,7.0,0.8041666799260787
449,4.166666666666667,0.6951439283988787
450,1.625,0.5352614285189903
451,1.0,0.5737534207374327
452,1.0,0.5488116360940265
453,2.1875,0.8824969025845955
454,1.4285714285714286,0.898397321348071
455,1.4285714285714286,0.8824969025845955
456,4.636363636363637,0.9048374180359595
457,1.4210526315789473,0.8119363461506349
458,2.6315789473684212,0.7639669352423402
459,4.0,0.0
460,6.375,0.7542350048231139
461,2.0,0.0
462,5.333333333333333,0.6323366621862497
463,1.3333333333333333,0.6751251871527363
464,2.6666666666666665,0.751477293075286
465,2.6,0.5352614285189903
466,8.785714285714286,0.4856717852477124
467,3.375,0.6065306597126334
468,3.8181818181818183,0.6951439283988787
469,2.5,0.751477293075286
470,1.0,0.8464817248906141
471,1.0,0.6023332325109177
472,1.6666666666666667,0.7303103382513573
473,1.4,0.7788007830714049
474,2.5,0.43739304269062246
475,15.8,0.6065306597126334
476,1.203125,0.7177894863887673
477,3.75,0.6270890852730561
478,6.75,0.7117703227626098
479,1.0,0.0
480,2.5833333333333335,0.513417119032592
481,1.0,0.6703200460356393
482,2.5522388059701493,0.70175799794189
483,4.111111111111111,0.7165313105737893
484,1.8,0.8232919154257804
485,2.066666666666667,0.6065306597126334
486,2.0,0.6703200460356393
487,1.75,0.6872892787909722
488,1.631578947368421,0.6411803884299546
489,2.9743589743589745,0.7939226578179512
490,4.75,0.8566191101359382
491,2.0833333333333335,0.6411803884299546
492,1.4444444444444444,0.6778095780054504
493,6.411764705882353,0.751477293075286
494,1.6666666666666667,0.6065306597126334
495,2.6,0.6411803884299546
496,1.1428571428571428,0.6642538428642953
497,1.25,0.8948393168143698
498,5.666666666666667,0.6930406200864415
499,7.428571428571429,0.9048374180359595
