,matched,score
1100,6,0.6411803884299546
1101,2,0.6872892787909722
1102,1,0.5352614285189903
1103,3,0.6703200460356392
1104,2,0.8804935052562111
1105,1,0.5687662633152997
1106,1,0.5257880244257798
1107,1,0.8607079764250578
1108,1,0.7074036474040617
1109,2,0.7408182206817179
1110,11,0.6065306597126334
1111,5,0.8255820166366561
1112,0,0.571795219840349
1113,2,0.5866462195100318
1114,2,0.8187307530779818
1115,1,0.8643017414713641
1116,7,0.6951439283988787
1117,12,0.7788007830714049
1118,9,0.6807123983233854
1119,1,0.7165313105737893
1120,9,0.6642538428642953
1121,1,0.0
1122,1,0.6065306597126334
1123,1,0.0
1124,2,0.8290291181804004
1125,2,0.7454954159875613
1126,4,0.7939226578179512
1127,2,0.6703200460356393
1128,3,0.8071177470053893
1129,3,0.8071177470053893
1130,1,0.6241100453532709
1131,17,0.4856717852477124
1132,5,0.6913924862146799
1133,1,0.8607079764250578
1134,10,0.6347364189402819
1135,8,0.6411803884299546
1136,1,0.0
1137,1,0.7744861083592838
1138,3,0.7408182206817179
1139,1,0.6411803884299546
1140,2,0.7274705090242836
1141,1,0.6241100453532709
1142,2,0.513417119032592
1143,1,0.6411803884299546
1144,0,0.0
1145,3,0.8187307530779818
1146,2,0.7788007830714049
1147,2,0.7303103382513573
1148,1,0.6065306597126334
1149,1,0.8290291181804004
1150,0,0.6592406302004438
1151,4,0.8824969025845955
1152,7,0.6807123983233854
1153,5,0.7672387372554924
1154,8,0.5538235798307587
1155,4,0.8574039191604412
1156,12,0.7788007830714049
1157,6,0.8725252928694238
1158,6,0.49836199350523713
1159,32,0.811936346150635
1160,3,0.6483443410015097
1161,1,0.6065306597126334
1162,1,0.6411803884299546
1163,4,0.8607079764250578
1164,1,0.6592406302004438
1165,2,0.6807123983233854
1166,2,0.8187307530779818
1167,4,0.7233322349088317
1168,7,0.7639669352423403
1169,2,0.830950389901292
1170,3,0.513417119032592
1171,1,0.6872892787909722
1172,10,0.6065306597126334
1173,3,0.6065306597126334
1174,3,0.6653730571622696
1175,1,0.6703200460356393
1176,4,0.5454955638202436
1177,1,0.0
1178,1,0.5866462195100318
1179,1,0.4723665527410147
1180,2,0.5737534207374327
1181,3,0.8910233766955563
1182,1,0.6065306597126334
1183,1,0.0
1184,1,0.8290291181804004
1185,1,0.6930406200864415
1186,1,0.6270890852730562
1187,2,0.7251124219221319
1188,10,0.7574651283969664
1189,2,0.7542350048231139
1190,1,0.6671356337677986
1191,3,0.6703200460356393
1192,1,0.7408182206817179
1193,1,0.8187307530779818
1194,2,0.6065306597126334
1195,2,0.7613003866968737
1196,3,0.0
1197,1,0.0
1198,8,0.5538235798307587
1199,1,0.7367139751383992
1200,1,0.696901560658112
1201,4,0.6703200460356393
1202,1,0.6671356337677987
1203,1,0.6241100453532709
1204,1,0.6023332325109177
1205,2,0.7408182206817179
1206,4,0.7165313105737893
1207,10,0.6361117952584975
1208,3,0.7165313105737893
1209,1,0.0
1210,3,0.7408182206817179
1211,2,0.8668778997501816
1212,15,0.6411803884299546
1213,2,0.7408182206817179
1214,1,0.6592406302004438
1215,5,0.8574039191604413
1216,4,0.9200444146293233
1217,2,0.5272924240430485
1218,1,0.8187307530779818
1219,6,0.8782094766936227
1220,1,0.7165313105737893
1221,13,0.6872892787909722
1222,3,0.7788007830714049
1223,8,0.8920030614530944
1224,0,0.0
1225,3,0.7788007830714049
1226,1,0.8824969025845955
1227,1,0.5352614285189903
1228,0,0.4651915036129888
1229,3,0.7408182206817179
1230,3,0.7788007830714049
1231,3,0.5488116360940265
1232,6,0.6872892787909722
1233,2,0.6211451576154515
1234,1,0.0
1235,2,0.6065306597126334
1236,1,0.8464817248906141
1237,3,0.8607079764250578
1238,1,0.6703200460356393
1239,8,0.6036492843382384
1240,8,0.8150176948166803
1241,3,0.8464817248906141
1242,2,0.5580351457700471
1243,3,0.9131007162822623
1244,2,0.8464817248906141
1245,14,0.4617520257827378
1246,1,0.6065306597126334
1247,1,0.0
1248,1,0.5795782787848095
1249,1,0.6241100453532709
1250,7,0.5795782787848095
1251,1,0.0
1252,6,0.6065306597126334
1253,1,0.6996725373751304
1254,1,0.6065306597126334
1255,6,0.6065306597126334
1256,10,0.5852511043074123
1257,2,0.751477293075286
1258,3,0.8071177470053893
1259,4,1.0
1260,2,0.5352614285189903
1261,1,0.5216316190859905
1262,2,0.5272924240430485
1263,19,0.6323366621862497
1264,0,0.0
1265,1,0.0
1266,1,0.0
1267,9,0.6514390575310556
1268,2,0.6411803884299546
1269,1,0.5352614285189903
1270,11,0.6778095780054504
1271,1,0.0
1272,6,0.6592406302004438
1273,1,0.751477293075286
1274,3,0.6951439283988787
1275,6,0.7532686564546568
1276,4,0.513417119032592
1277,2,0.6065306597126334
1278,3,0.6951439283988787
1279,7,0.6065306597126334
1280,2,0.6592406302004438
1281,1,0.8187307530779818
1282,3,0.5769498103804866
1283,12,0.7788007830714049
1284,6,0.6872892787909722
1285,6,0.50041992036057
1286,7,0.925961078642316
1287,6,0.6872892787909722
1288,1,0.0
1289,3,0.6872892787909722
1290,5,0.6951439283988787
1291,4,0.8824969025845955
1292,4,0.7788007830714049
1293,5,0.5538235798307587
1294,13,0.6807123983233854
1295,1,0.6065306597126334
1296,2,0.4965853037914095
1297,1,0.6411803884299546
1298,2,0.5580351457700471
1299,1,0.7738244372262367
1300,5,0.846481724890614
1301,3,0.7408182206817179
1302,1,0.7788007830714049
1303,2,0.5580351457700471
1304,2,0.6703200460356393
1305,7,0.9200444146293233
1306,2,0.7788007830714049
1307,7,0.4856717852477124
1308,3,0.9131007162822623
1309,19,0.7613003866968737
1310,6,0.5795782787848095
1311,6,0.513417119032592
1312,1,0.6592406302004438
1313,5,0.6703200460356393
1314,1,0.8106843242768653
1315,3,0.7316156289466418
1316,1,0.7716229467154109
1317,2,0.5589849925975442
1318,7,0.6065306597126334
1319,3,0.6542652529235952
1320,6,0.6514390575310556
1321,5,0.6065306597126334
1322,2,0.8464817248906141
1323,14,0.844314039201216
1324,2,0.8232919154257804
1325,6,0.771622946715411
1326,10,0.7165313105737893
1327,4,0.6065306597126334
1328,1,0.7650170614485747
1329,0,0.0
1330,2,0.4226921633407286
1331,6,0.5737534207374327
1332,1,0.46974957024142655
1333,3,0.4723665527410147
1334,3,0.513417119032592
1335,3,0.513417119032592
1336,1,0.6270890852730562
1337,1,0.8290291181804004
1338,1,0.0
1339,1,0.751477293075286
1340,7,0.9200444146293233
1341,1,0.8464817248906141
1342,3,0.8071177470053893
1343,2,0.6872892787909722
1344,1,0.8007374029168081
1345,22,0.8574039191604412
1346,2,0.6411803884299546
1347,11,0.7470175003104326
1348,1,0.6065306597126334
1349,1,0.0
1350,4,0.8101577349324267
1351,6,0.5647181220077593
1352,3,0.8337529180751806
1353,1,0.0
1354,4,0.6592406302004438
1355,8,0.513417119032592
1356,5,0.8910233766955563
1357,6,0.9200444146293233
1358,4,0.8757688775902637
1359,1,0.6270890852730562
1360,27,0.8574039191604412
1361,6,0.7074036474040617
1362,4,0.7788007830714049
1363,1,0.5488116360940265
1364,8,0.6065306597126334
1365,1,0.6065306597126334
1366,1,0.6703200460356393
1367,1,0.7716229467154109
1368,6,0.6514390575310556
1369,1,0.0
1370,1,0.532927104147801
1371,1,0.7939226578179512
1372,1,0.7165313105737893
1373,13,0.8290291181804004
1374,1,0.7046880897187134
1375,1,0.7828961327286179
1376,3,0.6065306597126334
1377,6,0.5257880244257798
1378,2,0.876456564149045
1379,0,0.8668778997501816
1380,0,0.0
1381,2,0.5237056983433003
1382,2,0.8948393168143698
1383,2,0.4723665527410147
1384,4,0.8725252928694238
1385,0,0.645648526427892
1386,3,0.6550282443857736
1387,2,0.7165313105737893
1388,6,0.7165313105737893
1389,4,0.7165313105737893
1390,2,0.5632261331224592
1391,11,0.7613003866968737
1392,2,0.8464817248906141
1393,1,0.5488116360940265
1394,3,0.7542350048231139
1395,1,0.6065306597126334
1396,1,0.7303103382513573
1397,5,1.0
1398,1,0.0
1399,5,0.7903383629814982
1400,2,0.6514390575310556
1401,2,0.7744861083592838
1402,14,0.6872892787909722
1403,1,0.6385949871480001
1404,2,0.7165313105737893
1405,8,0.9048374180359595
1406,6,0.4895416595569531
1407,2,0.6347364189402819
1408,2,0.6034439963673086
1409,2,0.5795782787848095
1410,0,0.8410729144396827
1411,1,0.5769498103804866
1412,11,0.8824969025845955
1413,4,0.6703200460356393
1414,3,0.5769498103804866
1415,1,0.751477293075286
1416,3,0.925961078642316
1417,0,0.6787516342514144
1418,2,0.513417119032592
1419,1,0.8007374029168081
1420,0,0.0
1421,1,0.8824969025845955
1422,0,0.0
1423,3,0.825052966980536
1424,3,0.7408182206817179
1425,17,0.7788007830714049
1426,1,0.6065306597126334
1427,3,0.8668778997501816
1428,1,0.0
1429,4,0.6778095780054504
1430,6,0.7470175003104326
1431,0,0.0
1432,17,0.6347364189402819
1433,1,0.8532265636477703
1434,2,0.6065306597126334
1435,1,0.8187307530779818
1436,5,0.6376281516217733
1437,2,0.6385949871480001
1438,14,0.9048374180359595
1439,1,0.0
1440,1,0.7650170614485747
1441,8,0.8668778997501816
1442,6,0.6323366621862497
1443,1,0.8187307530779818
1444,3,0.6853827910309878
1445,3,0.7788007830714049
1446,7,0.8187307530779818
1447,1,0.6671356337677987
1448,4,0.7046880897187134
1449,2,0.6703200460356393
1450,2,0.5488116360940265
1451,4,0.8607079764250578
1452,1,0.7435670792059064
1453,2,0.6065306597126334
1454,3,0.7613003866968737
1455,4,0.8668778997501816
1456,2,0.751477293075286
1457,1,0.6270890852730562
1458,1,0.7866278610665535
1459,6,0.6065306597126334
1460,1,0.7744861083592838
1461,12,0.6376281516217733
1462,1,0.7639669352423402
1463,2,0.6703200460356392
1464,3,0.522045776761016
1465,3,0.6592406302004438
1466,3,0.8574039191604412
1467,1,0.0
1468,21,0.6152575700805322
1469,6,0.6514390575310556
1470,4,0.522045776761016
1471,2,0.751477293075286
1472,1,0.8910233766955563
1473,3,0.6065306597126334
1474,3,0.4280630211831759
1475,9,0.7165313105737893
1476,5,0.6951439283988787
1477,1,0.0
1478,2,0.6065306597126334
1479,3,0.3972947131977113
1480,1,0.0
1481,4,0.8464817248906141
1482,3,0.7046880897187134
1483,8,0.4856717852477123
1484,2,0.898397321348071
1485,4,0.7707303812317476
1486,11,0.7639669352423402
1487,3,0.697676326071031
1488,4,0.6872892787909722
1489,1,0.7046880897187134
1490,1,0.5488116360940265
1491,1,0.8861410690724997
1492,6,0.6751251871527363
1493,2,0.751477293075286
1494,1,0.5866462195100318
1495,1,0.7574651283969664
1496,2,0.8187307530779818
1497,6,0.6514390575310556
1498,2,0.5327890937629326
1499,10,1.0
1500,6,0.6065306597126334
1501,1,0.7046880897187134
1502,1,0.6592406302004438
1503,2,0.8290291181804004
1504,3,0.7788007830714049
1505,6,0.6411803884299546
1506,3,0.569782824730923
1507,1,0.8464817248906141
1508,2,0.6065306597126334
1509,0,0.5454955638202434
1510,3,0.8607079764250578
1511,1,0.8607079764250578
1512,8,0.8607079764250578
1513,7,0.7165313105737893
1514,1,0.645648526427892
1515,2,0.8464817248906141
1516,9,0.6642538428642953
1517,4,0.7788007830714049
1518,1,0.7254322068880292
1519,1,0.0
1520,6,0.4617520257827378
1521,6,0.4895416595569531
1522,30,0.5352614285189902
1523,2,0.6787516342514144
1524,3,0.6653730571622696
1525,1,0.7245371641800644
1526,7,0.7574651283969664
1527,3,0.8071177470053893
1528,2,0.6872892787909722
1529,49,0.8007374029168081
1530,1,0.7788007830714049
1531,1,0.6270890852730562
1532,1,0.0
1533,2,0.8187307530779818
1534,1,0.6376281516217733
1535,2,0.8464817248906141
1536,1,0.5580351457700471
1537,1,0.8643017414713641
1538,3,0.42269216334072857
1539,0,0.0
1540,3,0.8187307530779818
1541,1,0.8532265636477703
1542,2,0.7165313105737893
1543,8,0.6872892787909722
1544,5,0.6592406302004438
1545,6,0.5795782787848095
1546,1,0.6192992595476848
1547,6,0.6065306597126334
1548,2,0.5866462195100318
1549,20,0.8187307530779818
1550,3,0.6996725373751304
1551,2,0.7316156289466418
1552,3,0.8007374029168081
1553,12,0.8464817248906141
1554,1,0.7254322068880292
1555,11,0.8337529180751806
1556,2,0.645648526427892
1557,3,0.8285863790089869
1558,1,0.0
1559,14,0.8324906126116027
1560,0,0.0
1561,3,0.7165313105737893
1562,5,0.7165313105737893
1563,4,0.7707303812317476
1564,2,0.5257880244257798
1565,1,0.5324304340028275
1566,2,0.8464817248906141
1567,2,0.645648526427892
1568,3,0.8071177470053893
1569,1,0.0
1570,4,0.6872892787909722
1571,2,0.6065306597126334
1572,1,0.4988476475127914
1573,0,0.8290291181804004
1574,3,0.530819450562014
1575,2,0.6026049086745107
1576,6,0.5187931656538893
1577,4,0.898397321348071
1578,1,0.620971191741329
1579,2,0.751477293075286
1580,5,0.6065306597126334
1581,13,0.8824969025845955
1582,30,0.5616237838971456
1583,1,0.7408182206817179
1584,6,0.6514390575310556
1585,6,0.6065306597126334
1586,4,0.46519150361298883
1587,1,0.8607079764250578
1588,4,0.6592406302004438
1589,2,0.8356986649599262
1590,15,0.583645478143574
1591,4,0.5769498103804866
1592,1,0.7788007830714049
1593,14,0.8187307530779818
1594,13,0.7408182206817179
1595,1,0.43739304269062246
1596,2,0.788127627745311
1597,8,0.5737534207374327
1598,1,0.9355069850316178
1599,29,0.6376281516217733
1600,3,0.6065306597126334
1601,1,0.7244706348964071
1602,4,0.5769498103804866
1603,4,0.5795782787848095
1604,4,0.8007374029168081
1605,1,0.48030530108979935
1606,1,0.5647181220077593
1607,2,0.7490954336047508
1608,5,0.4856717852477124
1609,4,0.8607079764250578
1610,5,0.6150134686871545
1611,1,0.7254322068880292
1612,1,0.7408182206817179
1613,4,0.6065306597126334
1614,2,0.7691263643685705
1615,2,0.7788007830714049
1616,3,0.8464817248906141
1617,4,0.7408182206817179
1618,1,0.7117703227626098
1619,3,0.645648526427892
1620,1,0.0
1621,8,0.7165313105737893
1622,4,0.6872892787909722
1623,4,0.4723665527410147
1624,4,0.751477293075286
1625,4,0.7788007830714049
1626,4,0.6732729930152447
1627,2,0.751477293075286
1628,7,0.8607079764250578
1629,1,0.0
1630,6,0.6065306597126334
1631,3,0.6703200460356392
1632,3,0.48432456895536247
1633,4,0.9105103613800342
1634,1,0.0
1635,1,0.8106843242768653
1636,0,0.0
1637,1,0.7046880897187134
1638,5,0.6703200460356393
1639,1,0.0
1640,1,0.7066482778577162
1641,6,0.5647181220077593
1642,5,0.8464817248906141
1643,1,0.5021336855390238
1644,2,0.7659283383646487
1645,8,0.6872892787909722
1646,3,0.751477293075286
1647,2,0.4723665527410147
1648,4,0.6323366621862497
1649,3,0.7918895663367816
1650,1,0.0
1651,7,0.6065306597126334
1652,10,0.5616237838971456
1653,10,0.5795782787848095
1654,3,0.7659283383646487
1655,1,0.7408182206817179
1656,6,0.6065306597126334
1657,1,0.6241100453532709
1658,2,0.8464817248906141
1659,1,0.5674136687970038
1660,0,0.0
1661,0,0.7881276277453111
1662,3,0.7046880897187134
1663,3,0.6592406302004438
1664,0,0.0
1665,4,0.6872892787909722
1666,9,0.9200444146293233
1667,0,0.0
1668,4,0.6703200460356393
1669,0,0.6233000389188902
1670,8,0.6872892787909722
1671,1,0.6592406302004438
1672,3,0.6285839333986252
1673,2,0.6703200460356393
1674,2,0.7097395956891255
1675,13,0.6065306597126335
1676,4,0.751477293075286
1677,1,0.5488116360940265
1678,2,0.7591846852720217
1679,1,0.7788007830714049
1680,1,0.8187307530779818
1681,3,0.5647181220077593
1682,2,0.925961078642316
1683,3,0.9048374180359595
1684,20,0.8574039191604412
1685,1,0.7165313105737893
1686,11,0.7408182206817179
1687,7,0.7470175003104326
1688,2,0.592260016295893
1689,1,0.0
1690,24,0.8574039191604412
1691,3,0.8464817248906141
1692,8,0.6951439283988787
1693,4,0.8187307530779818
1694,1,0.6065306597126334
1695,1,0.8424604416167714
1696,1,0.5257880244257798
1697,1,0.6501478011504219
1698,6,0.7877012671239861
1699,7,0.5538235798307587
1700,8,0.6872892787909722
1701,7,0.7639669352423403
1702,8,0.7316156289466418
1703,4,0.6323366621862497
1704,2,0.6872892787909722
1705,1,0.8007374029168081
1706,0,0.0
1707,4,0.6411803884299546
1708,2,0.7046880897187134
1709,1,0.9162188716508777
1710,1,0.8290291181804004
1711,3,0.7303103382513573
1712,1,0.0
1713,1,0.5544694381597403
1714,1,0.4856717852477124
1715,3,0.925961078642316
1716,1,0.6411803884299546
1717,2,0.6065306597126334
1718,3,0.6703200460356393
1719,9,0.9048374180359595
1720,1,0.0
1721,1,0.7894935331710389
1722,2,0.6951439283988787
1723,0,0.0
1724,1,0.6241100453532709
1725,6,0.6065306597126334
1726,5,0.6065306597126334
1727,2,0.6729367767960086
1728,3,0.6376281516217733
1729,1,0.8464817248906141
1730,1,0.0
1731,0,0.811936346150635
1732,1,0.5352614285189903
1733,6,0.7408182206817179
1734,1,0.8464817248906141
1735,2,0.7046880897187134
1736,1,0.0
1737,8,0.7165313105737893
1738,6,0.8007374029168081
1739,5,0.6065306597126334
1740,5,0.811936346150635
1741,2,0.6211451576154515
1742,1,0.6065306597126334
1743,20,0.8607079764250578
1744,2,0.7501745301084454
1745,9,0.9131007162822623
1746,9,0.5795782787848095
1747,2,0.7744861083592838
1748,2,0.751477293075286
1749,2,0.7408182206817179
1750,3,0.7985162187593771
1751,3,0.6065306597126334
1752,2,0.6065306597126334
1753,4,0.7738244372262367
1754,3,0.44506995384276243
1755,6,0.8187307530779818
1756,3,0.7408182206817179
1757,1,0.6671356337677987
1758,1,0.6108785311943259
1759,2,0.5687662633152997
1760,1,0.6703200460356393
1761,1,0.0
1762,1,0.8668778997501816
1763,3,0.6065306597126334
1764,7,0.8607079764250578
1765,4,0.7738244372262367
1766,2,0.7408182206817179
1767,5,0.6065306597126334
1768,2,0.6872892787909722
1769,1,0.8607079764250578
1770,1,0.8556925346610108
1771,1,0.0
1772,6,0.9277434863285529
1773,5,0.6178673543839127
1774,1,0.0
1775,8,0.7165313105737893
1776,4,0.6951439283988787
1777,1,0.9200444146293233
1778,1,0.0
1779,3,0.513417119032592
1780,2,0.6065306597126333
1781,1,0.4345982085070782
1782,1,0.7659283383646487
1783,4,0.8668778997501816
1784,1,0.6996725373751304
1785,1,0.7457735080913922
1786,3,0.7847231940537559
1787,0,0.0
1788,1,0.0
1789,3,0.5769498103804866
1790,3,0.6996725373751304
1791,2,0.7542350048231139
1792,4,0.6550282443857736
1793,3,0.7774404327047932
1794,4,0.4723665527410147
1795,1,0.6376281516217733
1796,1,0.5257880244257798
1797,13,0.6065306597126334
1798,1,0.8910233766955563
1799,1,0.8041666799260787
1800,1,0.7165313105737893
1801,4,0.7316156289466418
1802,0,0.5454955638202434
1803,1,0.0
1804,3,0.8035225736890608
1805,3,0.9048374180359595
1806,1,0.6200085702702665
1807,2,0.7542350048231139
1808,1,0.0
1809,1,0.645648526427892
1810,1,0.0
1811,3,0.7939226578179512
1812,2,0.7408182206817179
1813,2,0.6778095780054504
1814,7,0.8232919154257804
1815,2,0.7557837414557255
1816,1,0.5616237838971456
1817,5,0.6065306597126335
1818,8,0.846481724890614
1819,7,0.5427474811642219
1820,2,0.7939226578179512
1821,26,0.7613003866968737
1822,1,0.5488116360940265
1823,4,0.7788007830714049
1824,1,0.6330898921891813
1825,1,0.6065306597126334
1826,4,0.7650170614485747
1827,3,0.8725252928694238
1828,2,0.8668778997501816
1829,3,0.6514390575310556
1830,3,0.9048374180359595
1831,0,0.0
1832,5,0.7827844101269198
1833,1,0.7165313105737893
1834,3,0.8464817248906141
1835,2,0.7788007830714049
1836,1,0.6065306597126334
1837,5,0.9355069850316178
1838,5,0.7939226578179512
1839,2,0.6703200460356393
1840,1,0.6778095780054504
1841,4,0.5769498103804866
1842,4,0.4557940183280172
1843,1,0.5488116360940265
1844,1,0.7165313105737893
1845,1,0.7408182206817179
1846,1,0.4125422448610912
1847,12,0.6872892787909722
1848,2,0.6904785504771092
1849,1,0.6703200460356393
1850,7,0.6514390575310556
1851,3,0.8824969025845955
1852,5,0.522045776761016
1853,1,0.6268594243764208
1854,1,0.7165313105737893
1855,5,0.6065306597126335
1856,5,0.7613003866968737
1857,7,0.7574651283969664
1858,3,0.7470175003104326
1859,1,0.5352614285189903
1860,4,0.7408182206817179
1861,3,0.8187307530779818
1862,4,0.7866278610665535
1863,7,0.751477293075286
1864,3,0.8464817248906141
1865,11,0.8071177470053893
1866,2,0.4723665527410147
1867,2,0.6065306597126334
1868,1,0.7788007830714049
1869,7,0.6613569706978392
1870,3,0.7595721232249685
1871,1,0.830950389901292
1872,3,0.7788007830714049
1873,3,0.5220457767610159
1874,2,0.8221732038814473
1875,7,0.9048374180359595
1876,1,0.0
1877,2,0.8187307530779818
1878,1,0.8007374029168081
1879,3,0.8804935052562111
1880,1,0.6065306597126334
1881,3,0.7613003866968737
1882,2,0.7788007830714049
1883,4,0.6514390575310556
1884,2,0.6065306597126334
1885,0,0.0
1886,2,0.7303103382513573
1887,2,0.7967034698934615
1888,1,0.6023332325109177
1889,1,0.7408182206817179
1890,6,0.8007374029168081
1891,2,0.6187833918061408
1892,3,0.8464817248906141
1893,2,0.7967034698934615
1894,6,0.9105103613800342
1895,9,0.7425841750805116
1896,6,0.7165313105737893
1897,2,0.5461081359780512
1898,8,0.7074036474040617
1899,3,0.5647181220077593
1900,3,0.7408182206817179
1901,3,0.5538235798307587
1902,3,0.8187307530779818
1903,1,0.5488116360940265
1904,1,0.6872892787909722
1905,3,0.6065306597126334
1906,2,0.7408182206817179
1907,2,0.5899144351448397
1908,4,0.6703200460356393
1909,2,0.898397321348071
1910,1,0.6778095780054504
1911,7,0.6514390575310556
1912,2,0.751477293075286
1913,1,0.7788007830714049
1914,0,0.0
1915,1,0.8290291181804004
1916,9,0.6807123983233854
1917,22,0.5616237838971456
1918,1,0.8607079764250578
1919,5,0.7408182206817179
1920,1,0.5352614285189903
1921,8,0.6872892787909722
1922,1,0.8290291181804004
1923,1,0.830950389901292
1924,3,0.8910233766955563
1925,3,0.6550282443857736
1926,2,0.6592406302004438
1927,2,0.6850899549786047
1928,8,0.6807123983233854
1929,2,0.7744861083592838
1930,1,0.6514390575310556
1931,3,0.751477293075286
1932,1,0.5769498103804866
1933,3,0.8464817248906141
1934,1,0.0
1935,0,0.0
1936,1,0.8607079764250578
1937,5,0.7939226578179512
1938,0,0.0
1939,9,0.7165313105737893
1940,3,0.7088184542277387
1941,1,0.5712090638488149
1942,1,0.0
1943,9,0.7470175003104326
1944,1,0.6172275746281275
1945,1,0.8221732038814473
1946,4,0.7122789117533131
1947,3,0.44506995384276243
1948,0,0.6724514275370008
1949,3,0.8290291181804004
1950,6,0.751477293075286
1951,3,0.8824969025845955
1952,1,0.6376281516217733
1953,9,0.7951959897951257
1954,8,0.7165313105737893
1955,6,0.7574651283969664
1956,5,0.8607079764250578
1957,2,0.4965853037914095
1958,1,0.5769498103804866
1959,1,0.7165313105737893
1960,4,0.8337529180751806
1961,1,0.8106843242768653
1962,24,0.6930406200864415
1963,5,0.8337529180751806
1964,2,0.6026049086745107
1965,2,0.8948393168143698
1966,5,0.6872892787909722
1967,3,0.6411803884299546
1968,7,0.6872892787909722
1969,9,0.6347364189402819
1970,2,0.4094841251523642
1971,0,0.0
1972,1,0.7408182206817179
1973,5,0.771622946715411
1974,2,0.6872892787909722
1975,4,0.7788007830714049
1976,3,0.645648526427892
1977,3,0.6930406200864415
1978,1,0.6930406200864415
1979,3,0.7408182206817179
1980,6,0.6411803884299546
1981,3,0.6065306597126334
1982,4,0.8574039191604412
1983,4,0.7639669352423403
1984,3,0.8693582353988059
1985,6,0.5427474811642219
1986,1,0.7831394949065555
1987,2,0.9048374180359595
1988,5,0.7574651283969664
1989,2,0.7482635675785653
1990,3,0.8464817248906141
1991,2,0.751477293075286
1992,2,0.7828961327286179
1993,3,0.8007374029168081
1994,2,0.6951439283988787
1995,5,0.7408182206817179
1996,1,0.0
1997,1,0.0
1998,16,0.8337529180751806
1999,2,0.5929013373120886
2000,2,0.6642538428642953
2001,4,0.8668778997501816
2002,1,0.5272924240430485
2003,6,0.7574651283969664
2004,2,0.8925824723203238
2005,2,0.8337529180751806
2006,4,0.8187307530779818
2007,1,0.6778095780054504
2008,2,0.4965853037914095
2009,3,0.6065306597126333
2010,2,0.8464817248906141
2011,2,0.7744861083592838
2012,3,0.7251124219221319
2013,3,0.8187307530779818
2014,4,0.6884357160212701
2015,4,0.540432996486534
2016,33,0.811936346150635
2017,7,0.4723665527410147
2018,2,0.6326880579328005
2019,1,0.7165313105737893
2020,1,0.7788007830714049
2021,2,0.6065306597126333
2022,4,0.7951959897951257
2023,3,0.7408182206817179
2024,1,0.8410729144396827
2025,0,0.0
2026,2,0.6065306597126334
2027,1,0.7165313105737893
2028,1,0.8007374029168081
2029,2,0.8948393168143698
2030,0,0.0
2031,3,0.6930406200864415
2032,7,0.4723665527410147
2033,1,0.8229949661357898
2034,3,0.6411803884299546
2035,1,0.6996725373751304
2036,1,0.6703200460356393
2037,9,0.5427474811642219
2038,2,0.8668778997501816
2039,1,0.8668778997501816
2040,1,0.6065306597126334
2041,4,0.780466666464859
2042,2,0.6703200460356393
2043,12,0.6065306597126334
2044,6,0.645648526427892
2045,5,0.513417119032592
2046,1,0.5866462195100318
2047,0,0.7408182206817179
2048,2,0.6872892787909722
2049,2,0.6592406302004438
2050,3,0.8668778997501816
2051,3,0.8071177470053893
2052,10,0.7165313105737893
2053,8,0.4856717852477124
2054,3,0.8200313576546941
2055,2,0.4398029156342561
2056,1,0.0
2057,2,0.7967034698934616
2058,4,0.7165313105737893
2059,2,0.453089017280169
2060,6,0.7863253700642956
2061,1,0.6065306597126334
2062,1,0.7828961327286179
2063,2,0.7408182206817179
2064,4,0.6951439283988787
2065,4,0.8607079764250578
2066,1,0.6592406302004438
2067,1,0.5911762837233567
2068,1,0.830950389901292
2069,1,0.8824969025845955
2070,1,0.6411803884299546
2071,6,0.4895416595569531
2072,12,0.5737534207374327
2073,1,0.5769498103804866
2074,2,0.6787516342514144
2075,6,0.6778095780054504
2076,1,0.5866462195100318
2077,1,0.8668778997501816
2078,1,0.8545819669589086
2079,1,0.0
2080,30,0.6376281516217733
2081,2,0.6872892787909722
2082,4,0.7918895663367816
2083,4,0.7408182206817179
2084,20,0.6065306597126334
2085,2,0.6065306597126334
2086,1,0.8594048608885093
2087,1,0.0
2088,6,0.6988400894812683
2089,1,0.0
2090,4,0.6872892787909722
2091,2,0.5807248229785978
2092,7,0.4723665527410147
2093,2,0.8007374029168081
2094,1,0.7788007830714049
2095,1,0.0
2096,1,0.5894464348241792
2097,9,0.7165313105737893
2098,1,0.0
2099,3,0.5488116360940265
2100,1,0.7074036474040617
2101,1,0.4965853037914096
2102,6,0.8725252928694238
2103,6,0.4723665527410147
2104,1,0.5352614285189903
2105,5,0.5647181220077593
2106,1,0.5488116360940265
2107,1,0.513417119032592
2108,3,0.7165313105737893
2109,1,0.5066169923655897
2110,2,0.6592406302004438
2111,4,0.9200444146293233
2112,0,0.0
2113,1,0.6215589784912998
2114,3,0.8751733190429475
2115,3,0.6661436107034878
2116,1,0.7093300517906892
2117,3,0.5647181220077593
2118,3,0.6347364189402819
2119,3,0.5488116360940265
2120,2,0.6065306597126334
2121,1,0.6440364210831413
2122,3,0.6592406302004438
2123,8,0.6411803884299546
2124,2,0.7165313105737893
2125,4,0.7788007830714049
2126,4,0.6347364189402819
2127,2,0.6703200460356393
2128,1,0.0
2129,3,0.522045776761016
2130,1,0.6703200460356393
2131,15,0.6411803884299546
2132,1,0.9200444146293233
2133,1,0.6376281516217733
2134,1,0.702883511731197
2135,1,0.5769498103804866
